year	year_id	team_id	team_name	jersey_number	player_id	player_name	player_url	class_year	position	height	games_played	games_started	minutes_played	field_goals_made	field_goals_attempted	field_goal_percentage	three_point_field_goals	three_point_field_goals_attempted	three_point_field_goal_percentage	free_throws	free_throws_attempted	free_throw_percentage	points	point_per_game	offensive_rebounds	defensive_rebounds	total_rebounds	rebounds_per_game	assists	turnovers	steals	blocks	fouls	double_doubles	triple_doubles
2014	11540	7	Alabama St.	34	1528521	Jacob, Tony	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1528521	N/A	""	-	5	0	22:00	5	6	83.33	 	 	""	2	6	33.33	12	2.40	 	5	5	1.00	2	5	1	4	6	 	 
2014	11540	7	Alabama St.	13	1554388	Davis, Princeton	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1554388	N/A	""	-	3	0	4:00	 	 	""	 	 	""	 	2	0.00	 	""	1	 	1	0.33	 	 	 	 	 	 	 
2014	11540	7	Alabama St.	00	1407857	Neal, Devonte'	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1407857	So	C	6-10	1	0	5:00	 	2	""	 	 	""	3	4	75.00	3	3.00	3	 	3	3.00	 	 	 	 	 	 	 
2014	11540	7	Alabama St.	15	1511968	Burroughs, Sean	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1511968	Fr	F	6-7	1	0	 	 	 	""	 	 	""	 	 	""	 	""	 	 	 	""	 	 	 	 	1	 	 
2014	11540	14	Albany (NY)	3	1402443	Evans, DJ	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1402443	Sr	G	5-9	34	34	1149:00	131	329	39.82	47	139	33.81	92	120	76.67	401	11.79	15	101	116	3.41	93	65	47	1	74	 	 
2014	11540	14	Albany (NY)	44	1064425	Puk, John	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1064425	Sr	C	6-10	34	34	982:00	89	201	44.28	 	 	""	39	51	76.47	217	6.38	52	99	151	4.44	20	38	12	44	111	 	 
2014	11540	14	Albany (NY)	14	1282737	Rowley, Sam	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1282737	Jr	F	6-5	34	33	993:00	150	292	51.37	 	1	0.00	79	114	69.30	379	11.15	77	157	234	6.88	61	99	38	20	113	5	 
2014	11540	14	Albany (NY)	12	1282736	Hooley, Peter	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1282736	So	G	6-4	33	32	1157:00	143	359	39.83	71	183	38.80	155	182	85.16	512	15.52	10	79	89	2.70	87	67	27	 	51	 	 
2014	11540	14	Albany (NY)	20	1402441	Johnson, Gary	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1402441	Sr	G	6-6	32	30	974:00	124	237	52.32	2	8	25.00	103	139	74.10	353	11.03	41	117	158	4.94	46	60	20	12	65	1	 
2014	11540	14	Albany (NY)	11	1177516	Devlin, Luke	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1177516	Sr	F	6-8	30	1	391:00	31	63	49.21	 	 	""	10	21	47.62	72	2.40	21	52	73	2.43	21	15	10	6	30	 	 
2014	11540	14	Albany (NY)	22	1402442	Wiegmann, Dave	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1402442	Sr	F	6-8	29	5	302:00	17	44	38.64	2	11	18.18	11	19	57.89	47	1.62	18	48	66	2.28	11	18	6	10	29	 	 
2014	11540	14	Albany (NY)	10	1510597	Rowley, Michael	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1510597	Fr	F	6-8	27	0	277:00	15	45	33.33	4	14	28.57	17	26	65.38	51	1.89	19	39	58	2.15	7	16	9	 	33	 	 
2014	11540	14	Albany (NY)	24	1510599	Ennema, Dallas	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1510599	Fr	F	6-6	23	0	279:00	28	59	47.46	20	44	45.45	13	22	59.09	89	3.87	13	34	47	2.04	16	15	5	1	34	 	 
2014	11540	14	Albany (NY)	5	1510596	Haas, Anders	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1510596	So	G	6-1	21	0	134:00	18	53	33.96	15	44	34.09	11	13	84.62	62	2.95	2	10	12	0.57	5	8	1	 	11	 	 
2014	11540	14	Albany (NY)	4	1510595	Shengelia, Levan	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1510595	Jr	F	6-9	18	0	132:00	8	22	36.36	 	 	""	8	12	66.67	24	1.33	12	17	29	1.61	4	7	4	7	15	 	 
2014	11540	14	Albany (NY)	15	1510598	Egharevba, Ede	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1510598	So	F	6-6	13	1	76:00	9	23	39.13	2	9	22.22	6	7	85.71	26	2.00	5	11	16	1.23	4	9	4	 	10	 	 
2014	11540	14	Albany (NY)	13	1419458	Williams, Reece	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1419458	So	G	6-1	5	0	5:00	 	1	""	 	 	""	 	 	""	 	""	 	1	1	0.20	 	1	 	 	 	 	 
2014	11540	14	Albany (NY)	0	1510593	Odunsi, Anthony	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1510593	Jr	G	6-4	5	0	25:00	2	5	40.00	 	 	""	2	2	100.00	6	1.20	1	1	2	0.40	1	2	1	 	3	 	 
2014	11540	17	Alcorn	15	1406941	Luckett, Leantwan	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1406941	Jr	G	6-5	31	22	928:00	171	406	42.12	23	82	28.05	132	193	68.39	497	16.03	25	48	73	2.35	70	83	43	8	88	 	 
2014	11540	17	Alcorn	21	1406945	Raquil, Stephane	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1406945	Sr	F	6-10	31	25	540:00	24	57	42.11	 	1	0.00	14	29	48.28	62	2.00	27	53	80	2.58	8	17	5	22	88	 	 
2014	11540	17	Alcorn	35	1520553	Brown, Octavius	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1520553	Jr	F	6-8	30	27	993:00	144	289	49.83	29	79	36.71	87	132	65.91	404	13.47	53	142	195	6.50	22	43	22	27	70	4	 
2014	11540	17	Alcorn	30	1520551	Vance, Marquis	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1520551	Fr	F	6-7	30	16	770:00	104	250	41.60	15	54	27.78	76	126	60.32	299	9.97	57	96	153	5.10	33	43	14	10	45	 	 
2014	11540	17	Alcorn	23	1406946	Myles, Marius	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1406946	Sr	F	6-6	29	10	463:00	21	45	46.67	 	 	""	20	29	68.97	62	2.14	26	42	68	2.34	9	15	15	9	55	 	 
2014	11540	17	Alcorn	10	1406940	Hampton, Devonte	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1406940	So	F	6-2	29	16	686:00	61	159	38.36	25	75	33.33	22	39	56.41	169	5.83	12	79	91	3.14	48	47	25	6	62	 	 
2014	11540	17	Alcorn	5	1406938	Evans, Anthony	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1406938	Sr	G	6-1	29	10	461:00	30	88	34.09	5	23	21.74	18	26	69.23	83	2.86	12	31	43	1.48	50	20	18	 	35	 	 
2014	11540	17	Alcorn	02	1521324	Oakley, Twann	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1521324	N/A	""	-	28	7	444:00	50	126	39.68	27	83	32.53	35	46	76.09	162	5.79	11	30	41	1.46	16	15	16	3	21	 	 
2014	11540	17	Alcorn	0	1406936	Hunt, Tyrel	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1406936	So	G	6-6	27	3	251:00	27	64	42.19	 	1	0.00	26	39	66.67	80	2.96	11	27	38	1.41	5	11	6	4	22	 	 
2014	11540	17	Alcorn	24	1520550	Thomas, George	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1520550	So	F	6-6	25	1	169:00	6	19	31.58	3	10	30.00	1	1	100.00	16	0.64	6	15	21	0.84	3	9	3	1	21	 	 
2014	11540	17	Alcorn	40	1406942	Nicholas, Josh	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1406942	Sr	F	7-0	24	4	279:00	22	49	44.90	 	 	""	7	13	53.85	51	2.12	21	47	68	2.83	7	15	8	26	58	 	 
2014	11540	17	Alcorn	45	1520554	Young, Corey	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1520554	Jr	F	6-6	13	0	57:00	6	14	42.86	3	9	33.33	 	 	""	15	1.15	2	6	8	0.62	1	1	 	 	1	 	 
2014	11540	17	Alcorn	1	1520547	Smith, Shaunessy	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1520547	Sr	G	6-6	10	9	238:00	21	77	27.27	5	30	16.67	23	28	82.14	70	7.00	5	13	18	1.80	10	14	6	 	5	 	 
2014	11540	17	Alcorn	03	1520548	O'Dell, Denarius	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1520548	Fr	G	6-1	5	0	42:00	6	14	42.86	1	2	50.00	2	7	28.57	15	3.00	 	4	4	0.80	4	2	3	 	6	 	 
2014	11540	17	Alcorn	25	1406944	Holmes, Decarlos	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1406944	Fr	F	6-8	2	0	 	 	1	""	 	 	""	 	 	""	 	""	 	1	1	0.50	 	 	 	 	 	 	 
2014	11540	23	American	00	1402790	Gardner, Darius	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1402790	Jr	G	5-9	33	33	1222:00	136	265	51.32	27	70	38.57	74	101	73.27	373	11.30	40	85	125	3.79	138	95	69	8	82	 	 
2014	11540	23	American	01	1293639	Kager, Kyle	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1293639	Jr	F	6-8	33	33	589:00	68	137	49.64	11	42	26.19	43	57	75.44	190	5.76	20	92	112	3.39	29	44	17	6	43	1	 
2014	11540	23	American	22	1293638	Schoof, John	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1293638	Jr	G	6-5	33	33	1208:00	124	298	41.61	71	182	39.01	57	73	78.08	376	11.39	17	82	99	3.00	69	57	16	4	62	 	 
2014	11540	23	American	34	1178986	Wroblicky, Tony	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1178986	Sr	F	6-10	33	33	1055:00	156	266	58.65	 	 	""	90	124	72.58	402	12.18	60	178	238	7.21	99	99	34	61	115	8	 
2014	11540	23	American	05	1402793	Vasic, Marko	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1402793	So	G	6-5	32	0	497:00	51	107	47.66	12	46	26.09	10	22	45.45	124	3.88	18	59	77	2.41	40	26	7	5	59	 	 
2014	11540	23	American	14	1402792	Reed, Jesse	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1402792	So	G	6-5	31	31	1095:00	150	298	50.34	60	131	45.80	67	89	75.28	427	13.77	15	122	137	4.42	52	57	36	16	80	 	 
2014	11540	23	American	20	1508316	Jones, Charlie	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1508316	Fr	G	6-5	26	2	349:00	19	46	41.30	6	19	31.58	9	17	52.94	53	2.04	15	31	46	1.77	22	15	9	6	35	 	 
2014	11540	23	American	04	1402787	Carroll, Austin	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1402787	Jr	G	6-3	25	0	169:00	14	38	36.84	12	34	35.29	5	7	71.43	45	1.80	2	15	17	0.68	9	7	3	 	20	 	 
2014	11540	23	American	03	1508318	Montgomery, Justice	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1508318	Fr	G	5-11	21	0	145:00	4	22	18.18	1	7	14.29	5	15	33.33	14	0.67	2	5	7	0.33	15	16	4	 	22	 	 
2014	11540	23	American	44	1402789	Elcano, Zach	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1402789	So	C	6-11	16	0	91:00	5	6	83.33	 	 	""	4	6	66.67	14	0.88	3	8	11	0.69	3	7	2	1	18	 	 
2014	11540	23	American	21	1508321	Rhea, Jalen	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1508321	Fr	G	6-2	13	0	55:00	8	18	44.44	7	15	46.67	7	10	70.00	30	2.31	3	3	6	0.46	1	1	 	 	1	 	 
2014	11540	23	American	12	1508322	Yiljep, Yilret	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1508322	Fr	F	6-7	13	0	147:00	13	26	50.00	 	 	""	7	12	58.33	33	2.54	8	19	27	2.08	15	19	1	3	30	 	 
2014	11540	23	American	2	1508317	Kager, Kade	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1508317	Fr	G	6-3	3	0	2:00	 	 	""	 	 	""	 	2	0.00	 	""	 	1	1	0.33	 	 	 	 	 	 	 
2014	11540	23	American	25	1508319	Neal, Langdon	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1508319	Fr	G	6-0	1	0	1:00	 	 	""	 	 	""	 	 	""	 	""	 	 	 	""	 	 	 	 	 	 	 
2014	11540	23	American	33	1508314	Borucki, Jordan	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1508314	Sr	G	6-4	1	0	1:00	 	 	""	 	 	""	 	 	""	 	""	 	 	 	""	 	1	 	 	 	 	 
2014	11540	27	Appalachian St.	15	1400333	Spagnolo, Tommy	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1400333	Sr	F	6-7	30	18	724:00	102	171	59.65	 	 	""	50	91	54.95	254	8.47	56	152	208	6.93	28	40	15	26	86	8	 
2014	11540	27	Appalachian St.	10	1400331	Burgess, Chris	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1400331	So	G	5-8	30	26	754:00	73	180	40.56	29	88	32.95	39	47	82.98	214	7.13	8	37	45	1.50	70	43	17	 	72	 	 
2014	11540	27	Appalachian St.	4	1400330	Obacha, Michael	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1400330	So	F	6-8	30	27	820:00	49	113	43.36	 	 	""	63	126	50.00	161	5.37	110	151	261	8.70	16	31	29	13	102	2	 
2014	11540	27	Appalachian St.	2	1287000	Hamilton, Tab	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1287000	Jr	G	6-3	30	29	958:00	139	382	36.39	56	175	32.00	48	62	77.42	382	12.73	32	46	78	2.60	36	48	36	3	56	 	 
2014	11540	27	Appalachian St.	21	1400335	Eaves, Frank	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1400335	So	G	6-2	26	3	422:00	42	133	31.58	15	65	23.08	31	43	72.09	130	5.00	12	32	44	1.69	17	15	13	 	35	 	 
2014	11540	27	Appalachian St.	23	1287001	Neal, Mike	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1287001	Jr	G	6-2	26	19	735:00	83	238	34.87	31	96	32.29	55	85	64.71	252	9.69	15	36	51	1.96	85	56	26	7	52	 	 
2014	11540	27	Appalachian St.	1	1400328	Baskin, Tevin	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1400328	Sr	F	6-6	25	16	522:00	70	181	38.67	6	22	27.27	61	87	70.11	207	8.28	26	69	95	3.80	15	43	17	14	69	1	 
2014	11540	27	Appalachian St.	32	1507184	Toney, Ty	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1507184	Fr	G	6-2	22	6	426:00	43	110	39.09	4	22	18.18	46	64	71.88	136	6.18	8	36	44	2.00	37	29	16	3	39	 	 
2014	11540	27	Appalachian St.	0	1507182	Kobani, Mike	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1507182	Fr	F	6-8	20	0	187:00	39	64	60.94	 	 	""	8	26	30.77	86	4.30	22	30	52	2.60	1	11	2	2	39	 	 
2014	11540	27	Appalachian St.	12	1400332	GIlbert, Rantavious	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1400332	So	F	6-8	18	1	155:00	23	47	48.94	 	 	""	11	17	64.71	57	3.17	16	21	37	2.06	4	8	2	12	21	 	 
2014	11540	27	Appalachian St.	25	1507183	Scott, Aaron	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1507183	Fr	G	6-4	10	0	99:00	13	26	50.00	5	15	33.33	6	10	60.00	37	3.70	2	3	5	0.50	4	3	1	 	6	 	 
2014	11540	27	Appalachian St.	35	1287002	Canty, Jay	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1287002	Jr	G	6-6	9	5	230:00	40	76	52.63	4	12	33.33	27	39	69.23	111	12.33	9	25	34	3.78	13	22	12	3	19	 	 
2014	11540	27	Appalachian St.	24	1518874	Purgason, Mitch	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1518874	Jr	G	5-8	3	0	6:00	1	3	33.33	1	3	33.33	 	 	""	3	1.00	 	2	2	0.67	 	2	 	 	 	 	 
2014	11540	27	Appalachian St.	3	1400336	Clarke, Dustin	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1400336	So	G	6-3	3	0	11:00	2	6	33.33	 	2	0.00	 	 	""	4	1.33	 	4	4	1.33	1	1	1	 	1	 	 
2014	11540	29	Arizona	13	1290726	Johnson, Nick	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1290726	Jr	G	6-3	38	38	1255:00	205	474	43.25	62	169	36.69	146	187	78.07	618	16.26	31	123	154	4.05	107	64	43	25	76	1	 
2014	11540	29	Arizona	23	1508851	Hollis-Jefferson, Rondae	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1508851	Fr	F	6-7	38	6	960:00	121	247	48.99	2	10	20.00	103	151	68.21	347	9.13	83	132	215	5.66	55	44	28	40	92	2	 
2014	11540	29	Arizona	04	1402414	McConnell, T.J.	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1402414	Jr	G	6-1	38	38	1225:00	127	280	45.36	36	100	36.00	31	50	62.00	321	8.45	19	117	136	3.58	202	67	64	8	83	 	 
2014	11540	29	Arizona	11	1508850	Gordon, Aaron	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1508850	Fr	F	6-8	38	38	1187:00	189	382	49.48	16	45	35.56	76	180	42.22	470	12.37	102	201	303	7.97	75	55	34	39	90	8	 
2014	11540	29	Arizona	1	1402412	York, Gabe	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1402412	So	G	6-2	38	12	829:00	82	221	37.10	57	148	38.51	35	52	67.31	256	6.74	15	70	85	2.24	61	21	18	4	56	 	 
2014	11540	29	Arizona	35	1402418	Tarczewski, Kaleb	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1402418	So	C	7-0	36	35	1020:00	128	219	58.45	 	 	""	102	135	75.56	358	9.94	75	151	226	6.28	19	63	5	36	92	2	 
2014	11540	29	Arizona	20	1173155	Mayes, Jordin	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1173155	Sr	G	6-3	34	1	195:00	15	45	33.33	3	15	20.00	11	17	64.71	44	1.29	5	12	17	0.50	18	13	9	 	23	 	 
2014	11540	29	Arizona	24	1508855	Pitts, Elliott	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1508855	Fr	G	6-5	24	0	201:00	15	35	42.86	11	28	39.29	3	8	37.50	44	1.83	7	17	24	1.00	6	6	4	 	20	 	 
2014	11540	29	Arizona	21	1402415	Ashley, Brandon	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1402415	So	F	6-8	22	22	609:00	93	178	52.25	11	29	37.93	56	74	75.68	253	11.50	41	86	127	5.77	22	37	14	16	70	2	 
2014	11540	29	Arizona	31	1402416	Korcheck, Matt	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1402416	Jr	F	6-10	22	0	102:00	8	12	66.67	 	 	""	8	12	66.67	24	1.09	10	20	30	1.36	2	6	2	5	17	 	 
2014	11540	29	Arizona	50	1402419	Hazzard, Jacob	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1402419	So	G	5-11	13	0	29:00	8	17	47.06	4	9	44.44	 	 	""	20	1.54	 	3	3	0.23	3	4	2	 	2	 	 
2014	11540	29	Arizona	33	1508854	Peters, Zach	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1508854	So	F	6-10	11	0	31:00	 	6	""	 	6	0.00	 	 	""	 	""	 	4	4	0.36	 	2	 	 	5	 	 
2014	11540	29	Arizona	44	1508853	Mason, Trey	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1508853	Fr	G	6-2	10	0	22:00	2	3	66.67	1	1	100.00	 	 	""	5	0.50	 	3	3	0.30	3	2	 	 	3	 	 
2014	11540	29	Arizona	54	1508849	Conklin, Eric	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1508849	Fr	F	6-7	7	0	17:00	2	2	100.00	 	 	""	 	 	""	4	0.57	 	1	1	0.14	 	 	 	 	1	 	 
2014	11540	29	Arizona	55	1302798	Mellon, Drew	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1302798	Jr	F	6-6	6	0	12:00	 	1	""	 	 	""	1	2	50.00	1	0.17	1	 	1	0.17	1	 	 	 	 	 	 
2014	11540	29	Arizona	52	1508852	Johnson, Chris	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1508852	Jr	F	6-6	4	0	6:00	1	1	100.00	1	1	100.00	1	2	50.00	4	1.00	 	 	 	""	 	 	 	 	 	 	 
2014	11540	28	Arizona St.	1	1295459	Carson, Jahii	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1295459	So	G	5-10	33	33	1168:00	211	487	43.33	36	92	39.13	156	217	71.89	614	18.61	24	109	133	4.03	153	116	23	2	72	2	 
2014	11540	28	Arizona St.	13	1176398	Bachynski, Jordan	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1176398	Sr	C	7-2	33	33	1020:00	133	244	54.51	 	 	""	113	163	69.33	379	11.48	71	201	272	8.24	17	48	12	133	99	12	 
2014	11540	28	Arizona St.	31	1402505	Gilling, Jonathan	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1402505	Jr	F	6-7	33	18	939:00	80	191	41.88	66	152	43.42	27	42	64.29	253	7.67	11	115	126	3.82	88	44	18	5	94	 	 
2014	11540	28	Arizona St.	40	1509698	McKissic, Shaquielle	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1509698	Jr	F	6-5	32	26	918:00	93	196	47.45	22	67	32.84	79	120	65.83	287	8.97	38	134	172	5.38	83	28	41	1	70	1	 
2014	11540	28	Arizona St.	34	1509697	Marshall, Jermaine	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1509697	Sr	G	6-4	32	32	1013:00	162	360	45.00	82	203	40.39	76	106	71.70	482	15.06	11	88	99	3.09	45	48	24	15	76	 	 
2014	11540	28	Arizona St.	21	1402493	Jacobsen, Eric	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1402493	So	F	6-10	32	15	332:00	26	53	49.06	 	 	""	25	41	60.98	77	2.41	28	45	73	2.28	9	21	5	13	73	 	 
2014	11540	28	Arizona St.	15	1509696	Koulechov, Egor	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1509696	Fr	G	6-5	27	7	377:00	35	80	43.75	11	33	33.33	19	28	67.86	100	3.70	23	53	76	2.81	16	21	10	6	35	 	 
2014	11540	28	Arizona St.	4	1295461	Barnes, Bo	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1295461	Jr	G	6-4	25	0	346:00	36	78	46.15	21	52	40.38	19	29	65.52	112	4.48	10	40	50	2.00	14	16	11	3	32	 	 
2014	11540	28	Arizona St.	3	1509699	Murray, Chance	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1509699	Fr	G	6-2	22	0	173:00	16	44	36.36	7	18	38.89	13	17	76.47	52	2.36	5	29	34	1.55	13	9	2	2	15	 	 
2014	11540	28	Arizona St.	11	1402494	Robinson, Calaen	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1402494	So	G	6-2	20	0	124:00	9	28	32.14	7	21	33.33	6	6	100.00	31	1.55	1	19	20	1.00	21	8	11	1	19	 	 
2014	11540	28	Arizona St.	32	1509695	Kearney, Brandan	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1509695	Jr	F	6-5	19	1	123:00	7	26	26.92	3	9	33.33	6	8	75.00	23	1.21	5	8	13	0.68	3	9	3	 	21	 	 
2014	11540	28	Arizona St.	5	1509694	Edwards, Richie	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1509694	Sr	F	6-7	15	0	101:00	14	33	42.42	6	18	33.33	4	5	80.00	38	2.53	3	11	14	0.93	6	4	4	1	13	 	 
2014	11540	28	Arizona St.	24	1509700	Tummala, Sai	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1509700	So	F	6-7	15	0	80:00	11	28	39.29	6	21	28.57	3	5	60.00	31	2.07	6	5	11	0.73	3	2	2	 	14	 	 
2014	11540	28	Arizona St.	22	1402499	Upchurch, Jarett	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1402499	Sr	G	6-1	6	0	8:00	3	3	100.00	1	1	100.00	 	 	""	7	1.17	1	 	1	0.17	 	 	1	 	2	 	 
2014	11540	28	Arizona St.	33	1176402	Whitmore, Dave	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1176402	So	G	6-6	3	0	3:00	 	1	""	 	1	0.00	 	 	""	 	""	 	1	1	0.33	 	 	 	 	 	 	 
2014	11540	2678	Ark.-Pine Bluff	21	1418483	Savage, Chandler	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1418483	So	G	6-3	31	1	487:00	23	55	41.82	 	7	0.00	19	32	59.38	65	2.10	10	46	56	1.81	29	31	29	2	44	 	 
2014	11540	2678	Ark.-Pine Bluff	15	1410741	Whiting, Trent	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1410741	Fr	F	6-6	31	7	400:00	31	71	43.66	9	20	45.00	21	40	52.50	92	2.97	17	42	59	1.90	9	16	13	12	30	 	 
2014	11540	2678	Ark.-Pine Bluff	03	1410739	Haynes, Davon	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1410739	Jr	F	6-8	31	31	966:00	144	294	48.98	12	35	34.29	96	156	61.54	396	12.77	60	131	191	6.16	35	69	34	26	89	6	 
2014	11540	2678	Ark.-Pine Bluff	14	1410738	Hammond, Tevin	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1410738	So	G	6-0	31	31	1101:00	112	309	36.25	57	165	34.55	125	168	74.40	406	13.10	25	66	91	2.94	146	118	83	3	90	1	 
